H-R10B-I-a	notes/r10b-raw-i18n-l3.md	903	`apps/desktop/src/i18n/zh.ts:258` 的 `'view.showTerminal': '显示终端',` —— 紧接其后 `apps/desktop/src/i18n/en.ts:263-268` 的 4 个终端 action 键在 zh 中不存在,中文设置页显示原始 id	| **H-R10B-I-a** | `apps/desktop/src/i18n/zh.ts:258` 的 `'view.showTerminal': '显示终端',` —— 紧接其后 `apps/desktop/src/i18n/en.ts:263-268` 的 4 个终端 action 键在 zh 中不存在,中文设置页显示原始 id | 属 ■-1。若后续轮做「缺陷清单」,这是一条可直接复现的样本 |
H-R10B-I-b	notes/r10b-raw-i18n-l3.md	904	`apps/desktop/src/app/command-palette/index.tsx:767`:`label: t.keybinds.actions['session.newWindow'],` —— 全 app **唯一**一处读 `keybinds.actions` 却**不写 `??` 兜底**的调用点	| **H-R10B-I-b** | `apps/desktop/src/app/command-palette/index.tsx:767`:`label: t.keybinds.actions['session.newWindow'],` —— 全 app **唯一**一处读 `keybinds.actions` 却**不写 `??` 兜底**的调用点;该键当前 5 个 locale 都有,故暂不触发 | 值得核一遍:是有意为之(该键有平价保证)还是遗漏。其余 6 处调用点全部写了兜底:`apps/desktop/src/components/ui/tooltip.tsx:220`、`apps/desktop/src/components/find-bar.tsx:168,172`、`apps/desktop/src/app/settings/keybind-settings.tsx:
H-R10B-I-c	notes/r10b-raw-i18n-l3.md	905	`apps/desktop/src/lib/keybinds/actions.ts:157`:`export const KEYBIND_ACTION_IDS: readonly string[] = KEYBIND_ACTIONS.map(action => action.id)` —— 一份现成的 action i	| **H-R10B-I-c** | `apps/desktop/src/lib/keybinds/actions.ts:157`:`export const KEYBIND_ACTION_IDS: readonly string[] = KEYBIND_ACTIONS.map(action => action.id)` —— 一份现成的 action id 全集,可直接用来写「所有 locale × 所有 action 都有标签」的平价测试,补 ■-2 的口子 | 这是 ■-2 最小成本的修法,不需要改类型 |
H-R10B-I-d	notes/r10b-raw-i18n-l3.md	906	`apps/desktop/src/i18n/context.tsx:58`:`const RTL_LOCALES = new Set<Locale>(['ar'])` —— RTL 名单**不在** `languages.ts` 的 locale 元数据里,是加 locale 时第 6 个必改点且无编译器保护(§4.	| **H-R10B-I-d** | `apps/desktop/src/i18n/context.tsx:58`:`const RTL_LOCALES = new Set<Locale>(['ar'])` —— RTL 名单**不在** `languages.ts` 的 locale 元数据里,是加 locale 时第 6 个必改点且无编译器保护(§4.2 表) | 若后续轮写「桌面端可扩展点」章,这是「元数据被拆到两个文件」的现成例子 |
H-R10B-I-e	notes/r10b-raw-i18n-l3.md	907	`apps/desktop/src/main.tsx:53` 的 `<I18nProvider>` —— 挂载时**不传 `initialLocale`**,故首帧必为 `en` + `dir=ltr`,配置异步读回后才切换;阿拉伯语用户开机会看到一次 LTR→RTL 翻转	| **H-R10B-I-e** | `apps/desktop/src/main.tsx:53` 的 `<I18nProvider>` —— 挂载时**不传 `initialLocale`**,故首帧必为 `en` + `dir=ltr`,配置异步读回后才切换;阿拉伯语用户开机会看到一次 LTR→RTL 翻转 | 本片未测量翻转的可感知程度(需要真 Electron 启动)。属**未取证的观察**,不作结论,留给做启动路径的轮次 |
H-R10B-I-f	notes/r10b-raw-i18n-l3.md	908	`apps/desktop/DESIGN.md:334`:`- [ ] All four locales updated for any new/changed string?` —— 提交前清单把 5 个 locale 写成 4 个(▲-2)	| **H-R10B-I-f** | `apps/desktop/DESIGN.md:334`:`- [ ] All four locales updated for any new/changed string?` —— 提交前清单把 5 个 locale 写成 4 个(▲-2) | 若项目后续汇总「文档腐烂」跨轮指标,这条与 ▲-1 同源但归属不同标题,计数时按 2 条还是 1 条需统一口径 |
H-R10B-F-a	notes/r10b-raw-message-render.md	1514	`apps/desktop/src/components/assistant-ui/tool/fallback-model/index.ts:34`:`const FILE_EDIT_TOOL_NAMES = new Set(['edit_file', 'patch', 'write_file'])` —— `edit	| H-R10B-F-a | `apps/desktop/src/components/assistant-ui/tool/fallback-model/index.ts:34`:`const FILE_EDIT_TOOL_NAMES = new Set(['edit_file', 'patch', 'write_file'])` —— `edit_file` 在内核 Python 里 0 命中,却参与 `isCardTool` / diff 面板 / changed-files 三条语义路径 | 若后续轮要写"工具生命周期"章,需交代这条 UI 侧的幽灵工具名;也可作为"前后端工具名没有单一真源"的证据 |
H-R10B-F-b	notes/r10b-raw-message-render.md	1515	`apps/desktop/src/components/assistant-ui/tool/fallback.tsx:529`:`if (isFileEdit && !isPending && view.status !== 'error' && !view.inlineDiff) {` —— 与 `changed-	| H-R10B-F-b | `apps/desktop/src/components/assistant-ui/tool/fallback.tsx:529`:`if (isFileEdit && !isPending && view.status !== 'error' && !view.inlineDiff) {` —— 与 `changed-files.ts:47` 的 `if (!diff) {` 共用同一谓词,两者都不兜底 | 本片未实机复现。若后续有能跑通 agent 的轮次,值得实测一次 `write_file` 重载后的 transcript |
H-R10B-F-c	notes/r10b-raw-message-render.md	1516	`tui_gateway/server.py:5364`:`except Exception:` —— 包住 `render_edit_diff_with_delta`,失败即静默丢掉 `inline_diff`	| H-R10B-F-c | `tui_gateway/server.py:5364`:`except Exception:` —— 包住 `render_edit_diff_with_delta`,失败即静默丢掉 `inline_diff` | 这是 ■-2 三条失效路径里唯一在 Python 侧的一条,属片 F 边界外,交给做 gateway 的片/轮 |
H-R10B-F-d	notes/r10b-raw-message-render.md	1517	`apps/desktop/src/components/assistant-ui/embeds/providers/pinterest.ts:5`:`if (!bareHost(url.hostname).includes('pinterest.')) {` —— 子串匹配,`notpinterest.com` 命中	| H-R10B-F-d | `apps/desktop/src/components/assistant-ui/embeds/providers/pinterest.ts:5`:`if (!bareHost(url.hostname).includes('pinterest.')) {` —— 子串匹配,`notpinterest.com` 命中 | 若 R12 蓝图要写"不受信 URL 的处理",这是一个"白名单写成子串匹配"的现成反例 |
H-R10B-F-e	notes/r10b-raw-message-render.md	1518	`apps/desktop/src/components/assistant-ui/embeds/url-embed.tsx:31`:`if (descriptor.renderer === 'tweet' \	| H-R10B-F-e | `apps/desktop/src/components/assistant-ui/embeds/url-embed.tsx:31`:`if (descriptor.renderer === 'tweet' \|\| descriptor.provider === 'instagram') {` —— 分派不完全按 `renderer` 字段走,导致 instagram 的 `embedUrl` 与 tiktok 的 `SCRIPT` 条目成为死数据 | 纯整洁性问题,不阻断;记录以免下一轮把 `renderer` 字段当成完整分派依据 |
H-R10B-F-f	notes/r10b-raw-message-render.md	1519	`apps/desktop/src/components/assistant-ui/thread/message-parts.tsx:269`:`tools: { Fallback: ChainToolFallback }` —— 库支持 `tools.by_name`(工具名→组件 map),Hermes 只用 `F	| H-R10B-F-f | `apps/desktop/src/components/assistant-ui/thread/message-parts.tsx:269`:`tools: { Fallback: ChainToolFallback }` —— 库支持 `tools.by_name`(工具名→组件 map),Hermes 只用 `Fallback` + 手写 if 链 | 设计取舍点,值得进 R12 蓝图的"分派表该不该是数据"一节 |
H-G-a	notes/r10b-raw-pane-shell-ui.md	1506	`apps/desktop/src/components/pane-shell/tree/renderer/tree-split.tsx:465`:`setTreeSplitWeights(node.id, !preset && !pinned ? weights.map(() => 1) : weights)`	| H-G-a | `apps/desktop/src/components/pane-shell/tree/renderer/tree-split.tsx:465`:`setTreeSplitWeights(node.id, !preset && !pinned ? weights.map(() => 1) : weights)` | ■-1:双击 sash 复位后没有任何 persist,重载即丢;修法是这一行后面补 `persistTree()` | 需要给上游报 issue / 写进"我自己的 harness 要避开的坑" |
H-G-b	notes/r10b-raw-pane-shell-ui.md	1507	`apps/desktop/src/components/ui/sidebar.tsx:81`:`document.cookie`	| H-G-b | `apps/desktop/src/components/ui/sidebar.tsx:81`:`document.cookie` | ■-2:vendored shadcn 组件在 Electron 里种一个全仓零读取的 cookie;`grep -rn sidebar_state` 全仓只命中常量定义 | 与"vendored 副本如何随宿主裁剪"这个主题一起讲 |
H-G-c	notes/r10b-raw-pane-shell-ui.md	1508	`website/docs/developer-guide/desktop-plugin-sdk.md:227` 的 `placement`	| H-G-c | `website/docs/developer-guide/desktop-plugin-sdk.md:227` 的 `placement` | ▲-1:网站文档把 pane placement 穷举成 5 个值,代码与 SDK 注释都有第 6 个 `'floating'`;同小节表格把 `data` 载荷写成 4 键,实为 16+2 键 | R12 装订"插件贡献面"一章时要用代码侧口径 |
H-G-d	notes/r10b-raw-pane-shell-ui.md	1509	`apps/desktop/DESIGN.md:158` 的 `borderless, underline-on-focus, auto-width. The only`	| H-G-d | `apps/desktop/DESIGN.md:158` 的 `borderless, underline-on-focus, auto-width. The only` | ▲-2:"唯一的搜索输入框",同目录另有 `DropdownMenuSearch` 与 `CommandInput`,后者恰是一条带边框的搜索栏 | 同上 |
H-G-e	notes/r10b-raw-pane-shell-ui.md	1510	`apps/desktop/src/components/pane-shell/tree/grid-model.ts:2`:`* FancyZones grid model — a faithful port of PowerToys'`	| H-G-e | `apps/desktop/src/components/pane-shell/tree/grid-model.ts:2`:`* FancyZones grid model — a faithful port of PowerToys'` | ◇-1:三个文件声明逐行移植自 PowerToys(MIT),仓库无第三方许可清单;`components/ui` 是 shadcn 副本但桌面端文档零提及 | 与 R10 在 `hermes-ink` 上的同型判定合并成"外部代码引入的三种形态"一节 |
H-G-f	notes/r10b-raw-pane-shell-ui.md	1511	`apps/desktop/src/components/pane-shell/tree/store.ts:1661`:`;(window as unknown as Record<string, unknown>).__HERMES_LAYOUT_TREE__ = {`	| H-G-f | `apps/desktop/src/components/pane-shell/tree/store.ts:1661`:`;(window as unknown as Record<string, unknown>).__HERMES_LAYOUT_TREE__ = {` | ◇-2:DEV / `VITE_PERF_PROBE=1` 下挂 7 个布局操作到 window,供 E2E 与性能探针驱动;无文档 | 讲"harness 怎么给自己留自动化把手"时可用 |
H-G-g	notes/r10b-raw-pane-shell-ui.md	1512	`apps/desktop/src/components/pane-shell/tree/grid-to-tree.ts:80`:`  // No full-length cut exists on either axis: non-guillotine (pinwheel).`	| H-G-g | `apps/desktop/src/components/pane-shell/tree/grid-to-tree.ts:80`:`  // No full-length cut exists on either axis: non-guillotine (pinwheel).` | 能力边界:FancyZones 网格能表达的比这棵树多,风车布局保存不了(Save 被禁用);后续若要讲"为什么选 guillotine 树"这是关键取舍点 | R12 布局章 |
H-G-h	notes/r10b-raw-pane-shell-ui.md	1513	`apps/desktop/src/components/pane-shell/tree/model.ts:561`:`  if (n.type === 'group') {`	| H-G-h | `apps/desktop/src/components/pane-shell/tree/model.ts:561`:`  if (n.type === 'group') {` | `isLayoutNode` 不校验 `minimized` / `headerHidden` 两个可选布尔,持久化里的脏值会原样进树(靠下游 `Boolean()` 兜住)。不是缺陷,但若要抄这套"不可信持久化"的校验思路要知道它的边界在哪 | 谁写 harness 的持久化校验 |
H-R10B-C-a	notes/r10b-raw-settings-billing.md	1408	`apps/shared/src/billing-policy.ts:8`:`reuseIdempotencyKey?: true`	| **H-R10B-C-a** | `apps/shared/src/billing-policy.ts:8`:`reuseIdempotencyKey?: true` | 该标记全仓零读取点(`git grep` 6 命中全在本文件),而桌面自造的 `retryableSendKinds` 少了 `network_error` 与 `stripe_unavailable` 两个码 → Stripe 故障后点 Retry 会用**新**幂等键重发扣款请求 | ■,建议 R11 章节收进"共享策略表与各界面实现的一致性"一节 |
H-R10B-C-b	notes/r10b-raw-settings-billing.md	1409	`apps/desktop/src/app/settings/billing/use-charge-poller.ts:56`:`const retryableSendKinds = new Set([`	| **H-R10B-C-b** | `apps/desktop/src/app/settings/billing/use-charge-poller.ts:56`:`const retryableSendKinds = new Set([` | 同上的具体落点;修法是改用 `refusalPolicy(...).reuseIdempotencyKey` | 同上 |
H-R10B-C-c	notes/r10b-raw-settings-billing.md	1410	`apps/desktop/src/app/settings/helpers.ts:26` 的 `redactedValue`	| **H-R10B-C-c** | `apps/desktop/src/app/settings/helpers.ts:26` 的 `redactedValue` | 客户端乐观遮罩门槛 `<=8`,服务端 `mask_secret` 门槛 `<12`;长度 9–11 的凭据保存后会在页面上显示其中 8 个字符,直到下次 mount | ■,凭据处理专题 |
H-R10B-C-d	notes/r10b-raw-settings-billing.md	1411	`apps/desktop/src/app/settings/env-credentials.tsx:184`:`onReveal: handleReveal`	| **H-R10B-C-d** | `apps/desktop/src/app/settings/env-credentials.tsx:184`:`onReveal: handleReveal` | `revealed`/`onReveal` 挂进 `rowProps` 但 `KeyField` 从不解构 → Settings 的 Providers/Keys 两页永不调用 `POST /api/env/reveal`;同文件的 `filterEnv` 也零调用方,而它的注释自称"每个凭据面共用" | ■(低危),但注释断言了一个不成立的不变量 |
H-R10B-C-e	notes/r10b-raw-settings-billing.md	1412	`apps/desktop/src/app/settings/billing/errors.ts:23` 的 `resolveRefusal`	| **H-R10B-C-e** | `apps/desktop/src/app/settings/billing/errors.ts:23` 的 `resolveRefusal` | 普通 `switch` + `default`,非编译期穷尽;24 个线上码里 8 个落 default,其中 3 个(`network_error`/`internal_error`/`auto_top_up_disabled_failures`)因此丢掉了 policy 上写明的 retry / portal 恢复动作 | ■ |
H-R10B-C-f	notes/r10b-raw-settings-billing.md	1413	`apps/shared/src/skill-scaffold.ts:46`:`export function skillInvocationText(text: string): null	| **H-R10B-C-f** | `apps/shared/src/skill-scaffold.ts:46`:`export function skillInvocationText(text: string): null | string {` | 它的规格文件 `apps/shared/src/skill-scaffold.test.ts` 不被任何 vitest project 收集(`apps/shared` 无 test 脚本、无 vitest 依赖、不在四个 config 的 root 下);实测 `No test files found` | ■,测试基建 |
H-R10B-C-g	notes/r10b-raw-settings-billing.md	1414	`apps/desktop/src/app/settings/billing/billing-amounts.ts:110`:`export function formatMoney(value?: null	| **H-R10B-C-g** | `apps/desktop/src/app/settings/billing/billing-amounts.ts:110`:`export function formatMoney(value?: null | number | string): string {` | 与 `apps/desktop/src/app/settings/billing/use-billing-state.ts:817` 的同名私有函数是两份实现;后者钉死 `en-US` 并写明理由,前者用运行时 locale,而 Billing 页的"$X added."与预设 chip 走的是前者 | ■ |
H-R10B-C-h	notes/r10b-raw-settings-billing.md	1415	`website/docs/user-guide/cli.md:231`:`personalities:`	| **H-R10B-C-h** | `website/docs/user-guide/cli.md:231`:`personalities:` | 文档 YAML 例子把 personalities 写在**顶层**;CLI / 网关 / TUI / 桌面四处运行时全部读 `agent.personalities`;顶层键在 `_OPEN_DICT_TOP_LEVEL_KEYS` 里所以校验通过、然后永远没人读 | ▲,且与 `features/personality.md:214` 自相矛盾 |
H-R10B-C-i	notes/r10b-raw-settings-billing.md	1416	`apps/desktop/README.md:133`:`Desktop supports a managed local backend, explicit remote gateways, and Hermes`	| **H-R10B-C-i** | `apps/desktop/README.md:133`:`Desktop supports a managed local backend, explicit remote gateways, and Hermes` | 只列三种连接模式,代码是四种(`apps/desktop/src/app/settings/gateway-settings.tsx:34` 的 `ssh`),而 ssh 恰是执行边界最不同的一种 | ◎(字面为真但显著保守) |
H-R10B-C-j	notes/r10b-raw-settings-billing.md	1417	`apps/shared/src/billing-types.ts:143`:`export type BillingPaymentMethod =`	| **H-R10B-C-j** | `apps/shared/src/billing-types.ts:143`:`export type BillingPaymentMethod =` | 类型注释明说 "`!card` 不等于没有支付方式",但桌面 `deriveBillingView` 的三处判断(`noCardNotice`/`paymentMethodRow`/`buyCreditsRow`)**只看 `billing.card`**;对 Link 客户会显示"No payment method on file"并禁用 Buy。**未定性**:老网关会整字段缺席,缺席时只能看 `card`,需要先确认网关版本矩阵才能判是不是缺陷 | 待定,需 R11 与网关侧一并判 |
H-R10B-C-k	notes/r10b-raw-settings-billing.md	1418	`hermes_cli/web_server.py:872`:`"model_context_length": {`	| **H-R10B-C-k** | `hermes_cli/web_server.py:872`:`"model_context_length": {` | `data/r8a-config-keys.tsv`(856 键)的口径是 `DEFAULT_CONFIG` 字面量,覆盖不到 Web 合成键与 `cli.py::load_cli_config()` 的另一棵默认树;桌面设置面用到的 101 个键里有 3 个在表外 | ◇,建议在 R8A 资产说明里补一句口径边界 |
H-R10B-C-l	notes/r10b-raw-settings-billing.md	1419	`apps/desktop/DESIGN.md:285`:`- Every user-facing string goes through \`useI18n()\` (\`src/i18n/context.tsx\`).`	| **H-R10B-C-l** | `apps/desktop/DESIGN.md:285`:`- Every user-facing string goes through \`useI18n()\` (\`src/i18n/context.tsx\`).` | 全称句被证伪:整个 Billing 页(含 `errors.ts` 18 条文案)、`uninstall-section.tsx`、`custom-endpoints-settings.tsx`、`computer-use-panel.tsx` 全是硬编英文 | ▲ |
H-R11A-A-a	notes/r11a-raw-install-release.md	1426	`hermes_cli/gateway.py:2096`:`_LEGACY_SERVICE_NAMES: tuple[str, ...] = ("hermes.service",)`	| H-R11A-A-a | `hermes_cli/gateway.py:2096`:`_LEGACY_SERVICE_NAMES: tuple[str, ...] = ("hermes.service",)` | CLI 的遗留 unit 扫描只认 `hermes.service` 这一个名字,而 `scripts/hermes-gateway` 写的是**当前名** `hermes-gateway.service`,ExecStart 也不匹配任何标记,于是这条冲突结构上无法被检出 | 后续若做「网关服务安装」专题,把 `hermes_cli/gateway.py` 的 unit 生命周期(install / migrate-legacy / 多 profile 后缀)整片读掉,并确认 `scripts/hermes-gateway` 是否应判为应删 |
H-R11A-A-b	notes/r11a-raw-install-release.md	1427	`scripts/install.sh:853` 的 `Hermes requires Node >=26`	| H-R11A-A-b | `scripts/install.sh:853` 的 `Hermes requires Node >=26` | 该行消息说需要 Node ≥26,同一行随即装 `$NODE_VERSION`=22;`scripts/install.ps1:1451` 同样措辞 | 若做「版本与兼容性」专题,把 Node/npm/Python 三条版本线在 install.sh / install.ps1 / node-bootstrap.sh / nix/lib.nix / package.json / pyproject.toml 六处的取值做一张全表 |
H-R11A-A-c	notes/r11a-raw-install-release.md	1428	`scripts/install.sh:1610` 的 `local _BROKEN_EXTRAS=()`	| H-R11A-A-c | `scripts/install.sh:1610` 的 `local _BROKEN_EXTRAS=()` | 三级降级梯的第二级("all minus known-broken")当前**等价于第一级**,因为坏 extra 列表是空的;这是一个留白的应急位,不是活的逻辑 | 读 `pyproject.toml` 的 extras 拓扑时一并核对 `[all]` 的成员与各平台 extra 的可解性 |
H-R11A-A-d	notes/r11a-raw-install-release.md	1429	`nix/checks.nix:36`:`packages.configKeys = configKeys;`	| H-R11A-A-d | `nix/checks.nix:36`:`packages.configKeys = configKeys;` | 一个 `packages.*` 输出定义在 `checks.nix` 里而不是 `packages.nix`,任何"只读 packages.nix 就以为拿全了输出面"的做法都会漏掉它 | 若后续要做 flake 输出面的求值式复核,以此为回归用例 |
H-R11A-A-e	notes/r11a-raw-install-release.md	1430	`scripts/dev-sandbox.sh:22`:`SANDBOX_ASSETS="${DEV_SANDBOX_ASSETS:-$SCRIPT_DIR/sandbox}"`	| H-R11A-A-e | `scripts/dev-sandbox.sh:22`:`SANDBOX_ASSETS="${DEV_SANDBOX_ASSETS:-$SCRIPT_DIR/sandbox}"` | 沙箱依赖 `scripts/sandbox/` 下四个资产(`proxy.py` `ssh-shim.sh` `openssl.cnf` `stage2-run.sh`),它们**不在本片清单里**,本片只交代了调用关系没读实现 | `scripts/sandbox/` 归哪一层需要在台账里确认;它是"安装器可验证性"的另一半 |
H-R11A-C-a	notes/r11a-raw-skills-calibration.md	1127	`agent/prompt_builder.py:1741`:`if not cat_desc:`	| H-R11A-C-a | `agent/prompt_builder.py:1741`:`if not cat_desc:` | bundled 树里 `skills/apple/DESCRIPTION.md` 无 front-matter,该类目在系统提示索引里**没有描述行**,且无任何日志;`optional-skills/` 里同形态还有 9 份 | 归入 ■ 台账;若后续轮做「静默失败」专题,这是一个 3 行可修的样本 |
H-R11A-C-b	notes/r11a-raw-skills-calibration.md	1128	`skills/software-development/hermes-agent-skill-authoring/SKILL.md:27`:`- You're editing an existing skill under`	| H-R11A-C-b | `skills/software-development/hermes-agent-skill-authoring/SKILL.md:27`:`- You're editing an existing skill under` | 该行(及另两份 SKILL.md 共 6 处)写死作者本机路径 `/home/bb/hermes-agent/`,随 `sync_skills()` 发到每个用户 | 归入 ■ 台账;与 N-2「无仓库级 SKILL.md 校验」同根 |
H-R11A-C-c	notes/r11a-raw-skills-calibration.md	1129	`agent/skill_utils.py:50`:`SKILL_SUPPORT_DIRS = frozenset(("references", "templates", "assets", "scripts"))`	| H-R11A-C-c | `agent/skill_utils.py:50`:`SKILL_SUPPORT_DIRS = frozenset(("references", "templates", "assets", "scripts"))` | 剪枝只认这四个名字;本片 `optional-skills/creative/baoyu-article-illustrator/prompts/` 不在其中,只是恰好没有 `SKILL.md` 才没出事 | R12 讲「渐进披露」时把这条不变量写进设计原则:**支撑目录名是一份白名单,不是模式** |
H-R11A-C-d	notes/r11a-raw-skills-calibration.md	1130	`website/scripts/extract-skills.py:446`:`"""Read the deprecated skills/index-cache/ snapshots — fallback only."""`	| H-R11A-C-d | `website/scripts/extract-skills.py:446`:`"""Read the deprecated skills/index-cache/ snapshots — fallback only."""` | 仓库内 `skills/index-cache/` 是文档站的降级快照,与运行时 `~/.hermes/skills/.hub/index-cache/` **同名不同物**;其中 `openai_skills_skills_.json` 已是 `[]` | 若后续轮排 `website/` 片,这条链的另一半(`build_skills_index.py` 的健康下限与 `deploy-site.yml` 吞退出码)值得接着查 |
H-R11A-C-e	notes/r11a-raw-skills-calibration.md	1131	`hermes_cli/mcp_catalog.py:300`:`Invalid manifests are skipped silently (CI tests catch them at PR time).`	| H-R11A-C-e | `hermes_cli/mcp_catalog.py:300`:`Invalid manifests are skipped silently (CI tests catch them at PR time).` | MCP 目录把「静默跳过」明确外包给 CI 契约测试;技能树没有对应的 CI 兜底 | R12 对比两套 opt-in 机制时用得上:**同一个「静默跳过」在有/无契约测试下是两种设计** |
H-R11B-B2-a	notes/r11b-raw-backlog-light.md	1516	`tools/computer_use/__init__.py:26`:`overlay if the backend did not).`	| **H-R11B-B2-a** | `tools/computer_use/__init__.py:26`:`overlay if the backend did not).` | 包的接线图列了一个全仓不存在的 `capture.py`(该行是它的续行),而它描述的 PNG 尺寸嗅探实际在 `tools/computer_use/tool.py:860`:`"""Return (width, height) for common inline screenshot formats.` 与 `tools/computer_use/cua_backend.py:946` **各写了一份**;需确认这是「计划中的拆分未发生」还是「拆完又被合回」 | 主线定案 ■-B2-01 时一并判;若入成品章,与 R4 章 §3.10 合并叙述 |
H-R11B-B2-b	notes/r11b-raw-backlog-light.md	1517	`hermes_cli/subcommands/memory.py:19`:`"Available providers: honcho, openviking, mem0, hindsight,\n"`	| **H-R11B-B2-b** | `hermes_cli/subcommands/memory.py:19`:`"Available providers: honcho, openviking, mem0, hindsight,\n"` | help 文本硬编码 7 个 provider,目录扫描实测 8 个(漏 `supermemory`);本片只查了这一处手抄名单,**未做全仓「provider 名单手抄本」普查**——`hermes_cli/config_defaults.py:1660`:`# "hindsight", "holographic", "retaindb", "byterover".` 的注释里还有一份同款 7 项名单 | 下一轮做一次 provider/toolset 名单手抄点普查,与 r8b 章 §4.3 的两份名单合并成一条跨轮结论 |
H-R11B-B2-c	notes/r11b-raw-backlog-light.md	1518	`agent/reasoning_timeouts.py:62`:`_REASONING_STALE_TIMEOUT_FLOORS: tuple[tuple[str, int], ...] = (`	| **H-R11B-B2-c** | `agent/reasoning_timeouts.py:62`:`_REASONING_STALE_TIMEOUT_FLOORS: tuple[tuple[str, int], ...] = (` | 这张 30 行静态表是「断连是否会触发压缩删历史」的唯一守门人(`agent/error_classifier.py:956`:`if get_reasoning_stale_timeout_floor(model) is not None:`),但**没有任何机制保证新推理模型上架时有人来加行**;需确认是否有 CI/脚本对着 models.dev 目录做覆盖检查 | 下一轮查 `models.dev` 目录同步链路(R8B 已知本容器该目录条目数为 0,需在有网环境判) |
H-R11B-B2-d	notes/r11b-raw-backlog-light.md	1519	`plugins/memory/honcho/oauth_flow.py:365`:`    if returned_state != state:`	| **H-R11B-B2-d** | `plugins/memory/honcho/oauth_flow.py:365`:`    if returned_state != state:` | CSRF state 用 `!=` 直接比,非常量时间;MCP 侧(r6 章 §3.8)记的是「SDK 生成并常量时间比对」。本片判**不构成可利用面**(state 是 `secrets.token_urlsafe(32)`、失败即抛、无重试预言机),但两套 OAuth 客户端在同一仓库里对同一问题给出了不同强度的答案 | 仅记录,不建议改;若 R12 装订时讲「两套 OAuth 的取舍」,此处是最锋利的对照点 |
H-R11B-B2-e	notes/r11b-raw-backlog-light.md	1520	`hermes_cli/subcommands/__init__.py:5`:`into one 3,300-line function. This package breaks that tree apart: each`	| **H-R11B-B2-e** | `hermes_cli/subcommands/__init__.py:5`:`into one 3,300-line function. This package breaks that tree apart: each` | 拆分只做了一半:42 个 builder 模块 vs `main()` 里仍内联的 16 个顶层组;本片按「弱 ▲」记(▲-B2-02),**是否计入跨轮 ▲ 计数交主线** | 主线定案 |
H-B1-b	notes/r11b-raw-backlog-r7b.md	2605	下一轮(代码缺陷复核位)	| H-B1-b | 下一轮(代码缺陷复核位) | `gateway/platforms/yuanbao_media.py:229`:`if response.is_redirect and response.next_request:` | ■-B1-07:全仓可能还有别的手写重定向守卫沿用 `next_request` 判定式。本片只核了共享助手的 4 个正确调用方与元宝这 1 个错误实现,**没有普查**「自己写 `is_redirect` 判定的地方」。搜索面建议:`--include=*.py` 搜 `is_redirect`,逐一判定是否经由共享助手。 |
H-B1-c	notes/r11b-raw-backlog-r7b.md	2606	下一轮	| H-B1-c | 下一轮 | `hermes_cli/config_defaults.py:4152`:`"QQ_SANDBOX": {` | ▲-B1-02 越出本片 12 文件:那份环境变量目录会驱动设置向导提示用户填什么,而其中至少 `QQ_SANDBOX` 一项无任何读取方。**这份目录整体有多少条是死的,本片没查**,建议作为一次独立普查(口径:目录里每个键在非目录、非文档处是否被读)。 |
H-B1-d	notes/r11b-raw-backlog-r7b.md	2607	下一轮	| H-B1-d | 下一轮 | `gateway/platforms/media_cache.py:33`:`but is intentionally NOT migrated here` | ◇-B1-01 是一条写在代码里的 follow-up,基线未清。**仓库里这类"写进注释的待办"有多少、多久没动**,是一个可量化的地图腐烂指标,本片没统计。 |
H-B1-e	notes/r11b-raw-backlog-r7b.md	2608	R11B 主线(台账)	| H-B1-e | R11B 主线(台账) | `gateway/platforms/media_cache.py:1`:`"""Shared mime↔extension dispatch for inbound (downloaded) platform media.` | 本片 12 个文件在 `data/ledger.tsv` 里的 `status` 仍是 `R7B-deep-read`(§0 第一个 verify 块的输出即证据),应更新为可翻译成「R11B 已补可溯源断言」的状态(如 `R11B-backlog-read`),否则下一轮读台账仍然读不出这笔账已经还了。**改台账不在本片产出清单内,交主线。** |
H-R11B-D-a	notes/r11b-raw-notes-citation-cleanup.md	591	`notes/r6-60-mcp-oauth-cleanup.md:58` 的 `mcp/client/auth/oauth2.py:66-69 @ mcp==1.28.1 site-packages`:锚点指向第三方 pip 包,基线里没有该文件,校验器恒记 MISSING-FILE(3 处)。笔记**已**用 ` 	| **H-R11B-D-a** | `notes/r6-60-mcp-oauth-cleanup.md:58` 的 `mcp/client/auth/oauth2.py:66-69 @ mcp==1.28.1 site-packages`:锚点指向第三方 pip 包,基线里没有该文件,校验器恒记 MISSING-FILE(3 处)。笔记**已**用 ` @ mcp==1.28.1 site-packages` 声明了非基线出处,校验器不读它 | 给 `scripts/verify_citations.py` 加一档:锚点的 ` @ ` 后缀不是基线 sha 时记 `NON-BASELINE`(计入分母、不阻断),沿用「声明,不靠嗅探」 |
